time,type,number,queueLength,totalPacketLength
434.389,0,251,1,0
435.089,0,252,0,0
440.237,1,253,1,0
440.412,0,253,0,0
441.53,1,254,1,0
441.744,0,254,0,0
442.007,1,255,1,0
442.28,1,256,2,0
442.408,0,255,1,0
442.646,0,256,0,0
443.904,1,257,1,0
445.525,1,258,2,0
445.926,1,259,3,0
446.783,0,257,2,0
446.996,1,260,3,0
447.966,1,261,4,0
448.177,1,262,5,0
448.633,0,258,4,0
449.755,0,259,3,0
449.935,0,260,2,0
451.449,0,261,1,0
452.395,1,263,2,0
452.685,0,262,1,0
452.736,1,264,2,0
453.14,1,265,3,0
453.629,1,266,4,0
454.184,0,263,3,0
455.441,1,267,4,0
457.419,0,264,3,0
459.069,0,265,2,0
460.189,1,268,3,0
460.665,0,266,2,0
461.869,0,267,1,0
462.961,0,268,0,0
467.358,1,269,1,0
467.484,0,269,0,0
469.309,1,270,1,0
469.477,0,270,0,0
469.97,1,271,1,0
470.57,0,271,0,0
470.854,1,272,1,0
471.562,0,272,0,0
473.975,1,273,1,0
475.377,1,274,2,0
475.717,0,273,1,0
475.869,0,274,0,0
477.34,1,275,1,0
479.219,0,275,0,0
479.353,1,276,1,0
479.469,1,277,2,0
479.586,0,276,1,0
480.433,1,278,2,0
481.03,1,279,3,0
481.45,0,277,2,0
481.72,1,280,3,0
481.776,1,281,4,0
482.221,0,278,3,0
482.421,0,279,2,0
485.291,1,282,3,0
485.767,0,280,2,0
486.356,0,281,1,0
487.458,1,283,2,0
487.962,0,282,1,0
488.364,0,283,0,0
488.598,1,284,1,0
488.765,0,284,0,0
490.826,1,285,1,0
491.421,0,285,0,0
491.544,1,286,1,0
492.508,0,286,0,0
496.276,1,287,1,0
496.424,0,287,0,0
498.645,1,288,1,0
498.691,0,288,0,0
500.117,1,289,1,0
500.134,1,290,2,0
501.189,0,289,1,0
501.599,0,290,0,0
505.809,1,291,1,0
507.386,1,292,2,0
507.407,1,293,3,0
507.671,0,291,2,0
508.387,0,292,1,0
508.654,0,293,0,0
510.595,1,294,1,0
511.705,0,294,0,0
513.295,1,295,1,0
513.357,0,295,0,0
515.677,1,296,1,0
516.64,0,296,0,0
519.972,1,297,1,0
520.352,1,298,2,0
520.421,0,297,1,0
521.008,1,299,2,0
521.234,0,298,1,0
524.193,0,299,0,0
524.466,1,300,1,0
524.497,0,300,0,0
525.332,1,301,1,0
526.788,0,301,0,0
527.14,1,302,1,0
529.169,0,302,0,0
529.774,1,303,1,0
530.615,0,303,0,0
531.248,1,304,1,0
532.105,0,304,0,0
532.667,1,305,1,0
532.996,0,305,0,0
534.971,1,306,1,0
535.515,0,306,0,0
537.665,1,307,1,0
537.666,0,307,0,0
537.972,1,308,1,0
538.743,0,308,0,0
543.542,1,309,1,0
543.714,1,310,2,0
546.095,0,309,1,0
546.343,1,311,2,0
546.49,0,310,1,0
546.533,0,311,0,0
549.432,1,312,1,0
549.736,1,313,2,0
549.91,0,312,1,0
550.076,0,313,0,0
550.59,1,314,1,0
550.986,0,314,0,0
551.68,1,315,1,0
551.9,1,316,2,0
552.716,0,315,1,0
553.593,1,317,2,0
554.074,0,316,1,0
556.328,0,317,0,0
557.275,1,318,1,0
557.374,0,318,0,0
560.795,1,319,1,0
560.817,1,320,2,0
561.3,0,319,1,0
562.007,0,320,0,0
563.293,1,321,1,0
563.419,0,321,0,0
563.431,1,322,1,0
563.564,1,323,2,0
564.237,0,322,1,0
564.406,0,323,0,0
566.064,1,324,1,0
566.113,1,325,2,0
566.594,0,324,1,0
567.59,0,325,0,0
568.954,1,326,1,0
569.124,0,326,0,0
570.529,1,327,1,0
571.34,0,327,0,0
574.176,1,328,1,0
574.836,0,328,0,0
574.861,1,329,1,0
574.984,0,329,0,0
575.001,1,330,1,0
575.235,1,331,2,0
575.649,0,330,1,0
576.819,0,331,0,0
577.072,1,332,1,0
577.074,0,332,0,0
577.621,1,333,1,0
577.959,0,333,0,0
580.153,1,334,1,0
580.419,1,335,2,0
581.134,1,336,3,0
582.182,1,337,4,0
582.898,1,338,5,0
583.785,0,334,4,0
584.282,0,335,3,0
584.472,0,336,2,0
585.331,0,337,1,0
586.646,1,339,2,0
587.271,1,340,3,0
587.945,0,338,2,0
588.199,0,339,1,0
588.42,1,341,2,0
588.766,0,340,1,0
589.593,0,341,0,0
590.529,1,342,1,0
593.182,0,342,0,0
594.623,1,343,1,0
595.127,0,343,0,0
595.787,1,344,1,0
596.7,1,345,2,0
596.775,0,344,1,0
598.016,0,345,0,0
598.294,1,346,1,0
598.573,0,346,0,0
601.785,1,347,1,0
602.073,0,347,0,0
602.554,1,348,1,0
602.964,1,349,2,0
603.39,0,348,1,0
603.409,0,349,0,0
603.493,1,350,1,0
604.029,0,350,0,0
605.163,1,351,1,0
605.687,1,352,2,0
606.225,0,351,1,0
606.288,0,352,0,0
606.764,1,353,1,0
606.994,0,353,0,0
607.297,1,354,1,0
607.598,0,354,0,0
610.381,1,355,1,0
610.827,1,356,2,0
611.799,0,355,1,0
612.598,0,356,0,0
612.918,1,357,1,0
614.412,0,357,0,0
614.89,1,358,1,0
615.547,0,358,0,0
617.928,1,359,1,0
618.046,0,359,0,0
620.638,1,360,1,0
622.642,0,360,0,0
623.349,1,361,1,0
624.559,1,362,2,0
624.956,0,361,1,0
625.004,1,363,2,0
626.667,1,364,3,0
627.058,0,362,2,0
631.512,0,363,1,0
631.84,0,364,0,0
635.538,1,365,1,0
636.154,0,365,0,0
636.564,1,366,1,0
637.828,1,367,2,0
640.06,0,366,1,0
640.326,1,368,2,0
641.283,0,367,1,0
641.286,1,369,2,0
641.32,1,370,3,0
641.671,1,371,4,0
641.849,0,368,3,0
641.989,0,369,2,0
642.029,0,370,1,0
642.928,0,371,0,0
643.169,1,372,1,0
643.526,0,372,0,0
646.409,1,373,1,0
647.127,1,374,2,0
647.199,0,373,1,0
647.602,0,374,0,0
649.838,1,375,1,0
650.693,0,375,0,0
651.659,1,376,1,0
651.709,0,376,0,0
653.247,1,377,1,0
654.466,0,377,0,0
655.919,1,378,1,0
658.433,0,378,0,0
659.758,1,379,1,0
659.888,1,380,2,0
659.933,0,379,1,0
661.158,1,381,2,0
661.198,0,380,1,0
661.817,0,381,0,0
666.911,1,382,1,0
667.412,0,382,0,0
669.169,1,383,1,0
669.298,1,384,2,0
669.305,1,385,3,0
670.788,1,386,4,0
672.682,0,383,3,0
673.564,0,384,2,0
674.817,0,385,1,0
674.898,0,386,0,0
680.591,1,387,1,0
681.453,0,387,0,0
682.513,1,388,1,0
683.126,0,388,0,0
683.475,1,389,1,0
683.996,1,390,2,0
684.692,1,391,3,0
684.89,0,389,2,0
685.476,0,390,1,0
685.518,1,392,2,0
686.001,1,393,3,0
686.003,0,391,2,0
686.2,1,394,3,0
689.059,1,395,4,0
689.82,0,392,3,0
690.443,0,393,2,0
691.542,0,394,1,0
691.814,0,395,0,0
692.936,1,396,1,0
693.771,0,396,0,0
698.061,1,397,1,0
700.202,0,397,0,0
702.437,1,398,1,0
703.182,1,399,2,0
703.452,1,400,3,0
703.907,1,401,4,0
703.941,1,402,5,0
704.543,0,398,4,0
705.428,1,403,5,0
705.836,0,399,4,0
706.841,0,400,3,0
706.863,1,404,4,0
707.804,1,405,5,0
708.056,0,401,4,0
708.433,1,406,5,0
708.663,0,402,4,0
709.283,1,407,5,0
709.535,0,403,4,0
710.152,1,408,5,0
710.894,0,404,4,0
711.353,0,405,3,0
711.387,0,406,2,0
712.479,0,407,1,0
713.339,0,408,0,0
716.082,1,409,1,0
717.184,1,410,2,0
717.593,1,411,3,0
720.109,0,409,2,0
720.452,1,412,3,0
720.503,1,413,4,0
720.844,0,410,3,0
721.309,0,411,2,0
721.932,0,412,1,0
722.207,1,414,2,0
722.655,0,413,1,0
723.149,1,415,2,0
723.654,0,414,1,0
723.821,0,415,0,0
724.587,1,416,1,0
724.692,1,417,2,0
725.884,0,416,1,0
726.017,0,417,0,0
727.626,1,418,1,0
727.895,0,418,0,0
729.126,1,419,1,0
729.633,0,419,0,0
729.979,1,420,1,0
731.78,1,421,2,0
732.525,0,420,1,0
732.72,0,421,0,0
735.946,1,422,1,0
735.955,0,422,0,0
737.517,1,423,1,0
737.841,0,423,0,0
739.364,1,424,1,0
739.775,1,425,2,0
739.819,1,426,3,0
739.935,1,427,4,0
739.972,0,424,3,0
740.236,1,428,4,0
740.28,0,425,3,0
741.158,0,426,2,0
742.317,0,427,1,0
743.71,0,428,0,0
743.827,1,429,1,0
744.796,0,429,0,0
745.048,1,430,1,0
747.72,0,430,0,0
748.343,1,431,1,0
750.366,0,431,0,0
752.086,1,432,1,0
752.441,0,432,0,0
753.439,1,433,1,0
755.61,1,434,2,0
755.73,1,435,3,0
756.329,0,433,2,0
756.354,1,436,3,0
757.119,0,434,2,0
757.53,1,437,3,0
758.612,0,435,2,0
758.796,0,436,1,0
759.299,1,438,2,0
759.74,0,437,1,0
760.024,0,438,0,0
760.669,1,439,1,0
760.927,0,439,0,0
763.299,1,440,1,0
763.419,0,440,0,0
764.901,1,441,1,0
765.156,0,441,0,0
766.08,1,442,1,0
766.278,0,442,0,0
766.625,1,443,1,0
767.695,0,443,0,0
768.347,1,444,1,0
769.927,0,444,0,0
771.491,1,445,1,0
771.628,0,445,0,0
776.134,1,446,1,0
776.529,0,446,0,0
778.671,1,447,1,0
780.29,0,447,0,0
780.447,1,448,1,0
780.559,0,448,0,0
782.403,1,449,1,0
783.306,0,449,0,0
786.803,1,450,1,0
787.356,0,450,0,0
790.638,1,451,1,0
791.823,0,451,0,0
798.184,1,452,1,0
799.067,1,453,2,0
799.118,1,454,3,0
803.058,0,452,2,0
803.894,1,455,3,0
804.298,0,453,2,0
804.681,0,454,1,0
805.761,0,455,0,0
806.265,1,456,1,0
806.583,1,457,2,0
807.668,0,456,1,0
807.72,1,458,2,0
808.173,1,459,3,0
808.182,1,460,4,0
808.974,0,457,3,0
809.584,0,458,2,0
809.687,0,459,1,0
809.748,1,461,2,0
809.932,1,462,3,0
810.322,1,463,4,0
810.641,0,460,3,0
811.506,1,464,4,0
812.565,1,465,5,0
812.706,0,461,4,0
812.933,0,462,3,0
813.063,1,466,4,0
813.713,0,463,3,0
813.816,0,464,2,0
813.977,1,467,3,0
814.031,0,465,2,0
814.427,0,466,1,0
814.729,0,467,0,0
819.012,1,468,1,0
820.308,0,468,0,0
820.337,1,469,1,0
820.56,1,470,2,0
820.65,1,471,3,0
821.85,0,469,2,0
822.038,0,470,1,0
822.655,1,472,2,0
822.706,0,471,1,0
822.789,0,472,0,0
826.675,1,473,1,0
826.854,0,473,0,0
827.962,1,474,1,0
828.318,0,474,0,0
829.308,1,475,1,0
829.355,1,476,2,0
829.544,0,475,1,0
829.843,1,477,2,0
830.3,1,478,3,0
830.391,0,476,2,0
830.509,1,479,3,0
830.775,1,480,4,0
830.804,0,477,3,0
831.19,1,481,4,0
831.805,0,478,3,0
832.445,1,482,4,0
833.069,1,483,5,0
833.14,1,484,6,0
833.159,1,485,7,0
833.492,0,479,6,0
834.1,0,480,5,0
835.181,0,481,4,0
835.501,0,482,3,0
835.654,1,486,4,0
836.524,0,483,3,0
837.064,1,487,4,0
837.547,1,488,5,0
837.972,0,484,4,0
838.631,0,485,3,0
839.835,1,489,4,0
840.388,1,490,5,0
840.674,0,486,4,0
841.017,1,491,5,0
841.988,0,487,4,0
842.315,0,488,3,0
842.349,1,492,4,0
843.347,0,489,3,0
843.618,0,490,2,0
843.639,0,491,1,0
844.07,1,493,2,0
844.617,1,494,3,0
845.332,0,492,2,0
845.456,1,495,3,0
845.733,0,493,2,0
848.374,0,494,1,0
849.053,1,496,2,0
849.759,1,497,3,0
849.935,0,495,2,0
850.321,1,498,3,0
852.175,0,496,2,0
852.392,0,497,1,0
852.545,0,498,0,0
854.072,1,499,1,0
855.047,1,500,2,0
855.869,1,501,3,0
856.593,0,499,2,0
856.854,0,500,1,0
857.015,1,502,2,0
859.343,1,503,3,0
860.071,1,504,4,0
860.311,1,505,5,0
861.513,0,501,4,0
864.999,1,506,5,0
865.05,0,502,4,0
865.272,1,507,5,0
865.312,0,503,4,0
865.376,0,504,3,0
865.448,0,505,2,0
866.182,0,506,1,0
866.574,0,507,0,0
867.176,1,508,1,0
867.517,1,509,2,0
867.74,0,508,1,0
868.024,1,510,2,0
868.387,0,509,1,0
869.19,1,511,2,0
869.335,1,512,3,0
870.14,0,510,2,0
870.623,0,511,1,0
870.635,0,512,0,0
871.93,1,513,1,0
874.42,0,513,0,0
874.811,1,514,1,0
874.983,1,515,2,0
876.633,1,516,3,0
877.42,1,517,4,0
877.782,0,514,3,0
878.407,1,518,4,0
878.507,1,519,5,0
879.546,0,515,4,0
880.751,1,520,5,0
880.953,1,521,6,0
881.739,1,522,7,0
881.785,0,516,6,0
882.91,0,517,5,0
884.085,1,523,6,0
884.094,0,518,5,0
885.238,0,519,4,0
885.283,0,520,3,0
885.999,0,521,2,0
886.375,1,524,3,0
886.807,1,525,4,0
886.924,1,526,5,0
887.012,1,527,6,0
887.025,1,528,7,0
887.484,0,522,6,0
889.68,0,523,5,0
890.083,0,524,4,0
890.289,0,525,3,0
890.493,0,526,2,0
890.746,0,527,1,0
891.795,1,529,2,0
891.816,1,530,3,0
891.851,1,531,4,0
892.359,0,528,3,0
892.636,1,532,4,0
892.841,0,529,3,0
893.106,1,533,4,0
893.455,0,530,3,0
895.096,0,531,2,0
895.244,0,532,1,0
898.007,1,534,2,0
899.056,0,533,1,0
899.449,0,534,0,0
902.471,1,535,1,0
903.32,0,535,0,0
903.429,1,536,1,0
903.894,0,536,0,0
907.715,1,537,1,0
908.146,1,538,2,0
908.502,0,537,1,0
908.678,0,538,0,0
910.264,1,539,1,0
910.562,0,539,0,0
910.852,1,540,1,0
911.38,1,541,2,0
912.14,1,542,3,0
912.388,1,543,4,0
912.752,1,544,5,0
913.577,0,540,4,0
917.23,0,541,3,0
917.858,0,542,2,0
918.352,0,543,1,0
918.99,0,544,0,0
919.224,1,545,1,0
919.618,0,545,0,0
920.432,1,546,1,0
921.842,0,546,0,0
924.478,1,547,1,0
924.941,1,548,2,0
926.164,0,547,1,0
926.183,0,548,0,0
928.453,1,549,1,0
929.138,1,550,2,0
929.472,0,549,1,0
929.779,0,550,0,0
930.223,1,551,1,0
930.24,0,551,0,0
931.51,1,552,1,0
933.959,1,553,2,0
934.637,1,554,3,0
934.656,0,552,2,0
934.737,1,555,3,0
936.229,0,553,2,0
936.737,1,556,3,0
936.976,0,554,2,0
937.522,0,555,1,0
939.029,0,556,0,0
940.008,1,557,1,0
941.039,1,558,2,0
941.257,0,557,1,0
941.298,1,559,2,0
941.408,0,558,1,0
945.785,0,559,0,0
946.225,1,560,1,0
946.978,1,561,2,0
947.349,0,560,1,0
947.66,0,561,0,0
948.25,1,562,1,0
949.224,0,562,0,0
951.406,1,563,1,0
951.946,1,564,2,0
952.847,1,565,3,0
953.142,0,563,2,0
953.502,1,566,3,0
954.155,0,564,2,0
955.432,1,567,3,0
956.035,0,565,2,0
956.411,0,566,1,0
956.576,0,567,0,0
957.302,1,568,1,0
957.765,0,568,0,0
959.318,1,569,1,0
959.496,0,569,0,0
961.14,1,570,1,0
961.288,1,571,2,0
961.541,0,570,1,0
961.712,0,571,0,0
961.907,1,572,1,0
962.537,1,573,2,0
962.919,1,574,3,0
963.95,0,572,2,0
965.919,1,575,3,0
966.855,0,573,2,0
968.157,0,574,1,0
970.28,0,575,0,0
975.518,1,576,1,0
975.717,0,576,0,0
977.152,1,577,1,0
977.271,1,578,2,0
